name,brand,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_Madison,Exterior Color,Interior Color,Transmission,Drivetrain,VIN
2018 Honda Civic EX,Honda,Black,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,Ivory,Automatic CVT,FWD,19XFC2F72JE017571
2018 Honda Civic LX,Honda,White,20530,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Taffeta White,,Automatic CVT,FWD,19XFC2F56JE029530
2018 Honda Civic LX,Honda,Silver,20530,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F59JE011667
2018 Honda Civic LX,Honda,Black,20940,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Crystal Black Pearl,Black Gray,Automatic CVT,FWD,2HGFC4B5XJH301472
2018 Honda Civic LX,Honda,Gray,20530,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Modern Stl Met,Gray,continuously variable (cvt),Front Wheel Drive,19XFC2F58JE029190
2017 Honda Civic Touring,Honda,Silver,27475,Pauly Honda,(847) 388-0359,4.8,423,,91,Lunar Silver,Black,Automatic CVT,FWD,19XFC1F97HE021802
2018 Honda Civic LX,Honda,Black,19730,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,Black,6-Speed Manual,FWD,19XFC2E57JE014391
2018 Honda Civic LX,Honda,Black,19730,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,Black,6-Speed Manual,FWD,19XFC2E55JE014406
2018 Honda Civic LX,Honda,Red,20530,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Rallye Red,,Automatic CVT,FWD,2HGFC2F54JH538490
2018 Honda Civic LX,Honda,Blue,20530,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Aegean Blue Metallic,Black,CVT w/OD,FWD,19XFC2F59JE025598
2018 Honda Civic EX,Honda,White,25040,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,Automatic CVT,FWD,SHHFK7H64JU212214
2018 Honda Civic LX-P,Honda,Gray,21940,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Modern Steel,Black,Automatic CVT,FWD,2HGFC4B09JH303136
2018 Honda Civic LX,Honda,Blue,20530,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F57JE024238
2018 Honda Civic LX,Honda,Red,19730,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Rallye Red,Black,6-Speed Manual,FWD,2HGFC2E5XJH533795
2018 Honda Civic LX-P,Honda,Gray,21940,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Black / Gray,Automatic CVT,FWD,2HGFC4B03JH302354
2018 Honda Civic Si,Honda,Black,24990,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Crystal Black Pearl,,6-Speed Manual,FWD,2HGFC3A50JH753653
2016 Honda Civic LX-P,Honda,Red,21685,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Rallye Red,Black,Automatic CVT,FWD,2HGFC4B01GH311403
2018 Honda Civic EX,Honda,Black,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC2F76JE016701
2018 Honda Civic EX,Honda,Silver,22130,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F71JE015097
2018 Honda Civic Si,Honda,Gray,24990,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Modern Steel Metallic Gray,Black,6-Speed Manual,FWD,2HGFC1E54JH703174
2018 Honda Civic EX,Honda,White,22130,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,White Orchid Pearl,Black,Automatic CVT,FWD,19XFC2F70JE017052
2018 Honda Civic LX,Honda,Silver,20530,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F56JE009682
2018 Honda Civic Touring,Honda,Blue,27590,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue,Black,Automatic CVT,FWD,JHMFC1F94JX002001
2018 Honda Civic EX,Honda,Gray,22130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F75JE024997
2018 Honda Civic EX,Honda,White,24890,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,Automatic CVT,FWD,SHHFK7H61JU209416
2018 Honda Civic EX,Honda,Red,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Rallye Red,Black,Automatic CVT,FWD,2HGFC2F71JH521650
2018 Honda Civic EX,Honda,Gray,22130,Pauly Honda,(847) 388-0359,4.8,423,,91,Modern Steel,Black,Automatic CVT,FWD,19XFC2F71JE029324
2018 Honda Civic EX,Honda,Gray,22130,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Gray Metallic,Black,Automatic CVT,FWD,19XFC2F74JE008869
2018 Honda Civic EX-T,Honda,Gray,23290,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Modern Steel Metallic,,Automatic CVT,FWD,JHMFC1F3XJX000443
2018 Honda Civic EX,Honda,Other,22130,Rock County Honda,(608) 554-2881,4.9,365,,33,Aegean-Blue,,continuously variable (cvt),Front Wheel Drive,19XFC2F73JE028613
2018 Honda Civic EX,Honda,Blue,22130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Aegean Blue Metallic,,Automatic CVT,FWD,19XFC2F71JE023023
2018 Honda Civic EX,Honda,Gray,22130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F73JE029275
2018 Honda Civic EX-L,Honda,White,24790,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,White,Black,Automatic CVT,FWD,JHMFC1F76JX001947
2018 Honda Civic LX,Honda,Blue,20515,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F51JE000601
2018 Honda Civic Sport Touring,Honda,Gray,29540,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Lunar,Black,Automatic CVT,FWD,SHHFK7H93JU215633
2018 Honda Civic LX-P,Honda,Blue,21940,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue,Black / Gray,Automatic CVT,FWD,2HGFC4B07JH302387
2018 Honda Civic LX,Honda,Silver,20530,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F54JE009678
2018 Honda Civic EX-L,Honda,Silver,24790,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Lunar Silver,Black,Automatic CVT,FWD,19XFC1F73JE002684
2018 Honda Civic EX,Honda,Gray,22130,Pauly Honda,(847) 388-0359,4.8,423,,91,Modern Steel,Gray,Automatic CVT,FWD,19XFC2F70JE029265
2018 Honda Civic Sport,Honda,Red,22540,Racine Honda,(262) 324-1178,4.7,181,,79,Rallye Red,Black,6-Speed Manual w/OD,FWD,SHHFK7G46JU215373
2018 Honda Civic Sport,Honda,Silver,23340,Racine Honda,(262) 324-1178,4.7,181,,79,Lunar Silver Metallic,Black,Variable,FWD,SHHFK7H46JU216652
2018 Honda Civic EX,Honda,Other,22115,Rock County Honda,(608) 554-2881,4.9,365,,33,Cosmic-Blue,,continuously variable (cvt),Front Wheel Drive,19XFC2F71JE001491
2017 Honda Civic EX-L w/Navi,Honda,Blue,27175,Pauly Honda,(847) 388-0359,4.8,423,,91,Sonic Blue,Black,Automatic CVT,FWD,SHHFK7H80HU234447
2018 Honda Civic LX,Honda,Blue,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Cosmic Blue,Gray,Automatic CVT,FWD,19XFC2F59JE029750
2018 Honda Civic Si,Honda,White,24990,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,White Orchid Pearl,,6-Speed Manual,FWD,2HGFC1E58JH704151
2018 Honda Civic Manual,Honda,White,24990,Muller Honda of Gurnee,(888) 420-8088,5,41,,86,White,,6-SPEED M/T,Front Wheel Drive,2HGFC3A54JH753302
2018 Honda Civic LX,Honda,White,20530,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,Automatic CVT,FWD,19XFC2F50JE022847
2018 Honda Civic Sport,Honda,Silver,22375,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Lunar Silver Metallic,Black,6-Speed Manual,FWD,SHHFK7G42JU204791
2017 Honda Civic Touring,Honda,Red,27100,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Rallye Red,,Automatic CVT,FWD,2HGFC3B95HH356032
2018 Honda Civic LX-P,Honda,White,21040,International Honda,(920) 587-4138,3.6,46,,94,Mist,Black,Automatic CVT,FWD,2HGFC4B0XJH300391
2017 Honda Civic LX,Honda,White,20025,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,6-Speed Manual,FWD,2HGFC4A51HH306085
2018 Honda Civic Sport,Honda,Silver,22390,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Silver,Black,6-Speed Manual,FWD,SHHFK7G42JU208923
2018 Honda Civic LX,Honda,Blue,20530,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Aegean Blue Metallic,Black,Automatic CVT,FWD,19XFC2F56JE026742
2018 Honda Civic EX,Honda,Black,23890,Brian Bemis Imports,(779) 222-2609,3.8,25,,83,Crystal Black Pearl,,Automatic CVT,FWD,SHHFK7H55JU211001
2018 Honda Civic LX,Honda,Red,19528,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Rallye Red,Black,Automatic CVT,FWD,2HGFC4B53JH300311
2018 Honda Civic EX,Honda,Blue,22130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Aegean Blue Metallic,,Automatic CVT,FWD,19XFC2F74JE012288
2018 Honda Civic EX,Honda,Red,22130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Rallye Red,,Automatic CVT,FWD,2HGFC2F7XJH527690
2018 Honda Civic Si,Honda,Blue,24990,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Aegean Blue Metallic,Black,6-Speed Manual,FWD,2HGFC3A51JH754133
2018 Honda Civic EX-L,Honda,Black,24790,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Crystal Black Pearl,,Automatic CVT,FWD,JHMFC1F74JX002790
2018 Honda Civic LX,Honda,Gray,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Black,Automatic CVT,FWD,19XFC2F52JE022588
2018 Honda Civic LX,Honda,Blue,19730,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Cosmic Blue Metallic,Gray,6-Speed Manual,FWD,19XFC2E50JE018668
2018 Honda Civic EX,Honda,Red,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Rallye Red,,Automatic CVT,FWD,2HGFC2F76JH538380
2018 Honda Civic EX,Honda,Blue,22130,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F72JE008756
2017 Honda Civic LX,Honda,Red,21335,Pauly Honda,(847) 388-0359,4.8,423,,91,Rallye Red,Black,Automatic CVT,FWD,SHHFK7H29HU202561
2018 Honda Civic Sport Touring,Honda,Silver,29390,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver Metallic,Black,Automatic CVT,FWD,SHHFK7H97JU208202
2018 Honda Civic LX,Honda,Blue,20940,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Aegean Blue Metallic,,Automatic CVT,FWD,2HGFC4B52JH301546
2017 Honda Civic Touring,Honda,Black,27475,Wilde Honda,(262) 226-8570,4.5,631,,60,Black,,CVT w/OD,FWD,19XFC1F98HE031030
2018 Honda Civic EX,Honda,Gray,22130,Pauly Honda,(847) 388-0359,4.8,423,,91,Modern Steel,Black,Automatic CVT,FWD,19XFC2F72JE025895
2018 Honda Civic LX,Honda,Black,20530,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Black,Black,Automatic CVT,FWD,19XFC2F55JE026702
2018 Honda Civic EX,Honda,Red,22130,Rock County Honda,(608) 554-2881,4.9,365,,33,Rallye Red,,continuously variable (cvt),Front Wheel Drive,2HGFC2F74JH546235
2018 Honda Civic LX,Honda,Red,20530,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Rallye Red,,Automatic CVT,FWD,2HGFC2F53JH538481
2018 Honda Civic EX-T,Honda,White,23290,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,White Orchid Pearl,Ivory,Automatic CVT,FWD,19XFC1F36JE001543
2018 Honda Civic EX-T,Honda,Black,23290,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,CVT w/OD,FWD,19XFC1F31JE002101
2018 Honda Civic Sport Touring,Honda,Silver,29540,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,SHHFK7H91JU216795
2018 Honda Civic EX,Honda,Silver,22130,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Lunar Silver,Black,Automatic CVT,FWD,19XFC2F74JE027499
2018 Honda Civic EX,Honda,Other,23290,Rock County Honda,(608) 554-2881,4.9,365,,33,Lunar-Silver,,continuously variable (cvt),Front Wheel Drive,19XFC1F3XJE002145
2017 Honda Civic Touring,Honda,Black,27475,Wilde Honda,(262) 226-8570,4.5,631,,60,Black,,CVT w/OD,FWD,19XFC1F95HE031051
2018 Honda Civic EX-T,Honda,Black,23290,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,Crystal Black Pearl,Black,CVT w/OD,FWD,19XFC1F37JE002426
2018 Honda Civic LX,Honda,Black,20530,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal Black Pearl,,Automatic CVT,FWD,19XFC2F57JE025292
2018 Honda Civic EX-T,Honda,Black,23290,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC1F31JE002096
2018 Honda Civic EX-L w/Navi,Honda,Gray,27390,Pauly Honda,(847) 388-0359,4.8,423,,91,Polished Metal,Black,Automatic CVT,FWD,SHHFK7H87JU210684
2018 Honda Civic LX,Honda,Blue,19730,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Cosmic Blue Metallic,,6-Speed Manual,FWD,19XFC2E58JE026095
2017 Honda Civic LX,Honda,White,19040,Brian Bemis Imports,(779) 222-2609,3.8,25,,83,Taffeta White,,Automatic CVT,FWD,19XFC2F50HE071542
2018 Honda Civic LX,Honda,Blue,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Cosmic Blue,Gray,Automatic CVT,FWD,19XFC2F50JE024209
2018 Honda Civic EX,Honda,Gray,24040,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Gray,Black,Automatic CVT,FWD,SHHFK7H59JU216041
2018 Honda Civic LX,Honda,Gray,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Modern Steel,Gray,Automatic CVT,FWD,19XFC2F57JE024076
2018 Honda Civic Sport,Honda,White,22375,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,6-Speed Manual w/OD,FWD,SHHFK7G42JU202524
2017 Honda Civic EX,Honda,Gray,22015,Pauly Honda,(847) 388-0359,4.8,423,,91,Modern Steel,Gray,Automatic CVT,FWD,19XFC2F78HE044798
2018 Honda Civic EX,Honda,Black,22130,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC2F79JE027417
2018 Honda Civic LX,Honda,Black,20530,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Crystal Black Pearl,Ivory,Automatic CVT,FWD,19XFC2F53JE022941
2018 Honda Civic LX,Honda,Gray,20530,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Modern Steel Metallic,Gray,Automatic CVT,FWD,19XFC2F58JE027651
2018 Honda Civic Si,Honda,White,24975,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,White Orchid Pearl,Black,6-Speed Manual,FWD,2HGFC3A5XJH750324
2018 Honda Civic EX,Honda,Red,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,2HGFC2F73JH546226
2018 Honda Civic LX,Honda,Black,20530,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Black,Black,Automatic CVT,FWD,19XFC2F5XJE016781
2018 Honda Civic EX,Honda,White,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Wht Orchid Prl,,CVT w/OD,FWD,19XFC2F72JE014069
2018 Honda Civic LX,Honda,Gray,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Modern Stl Met,,CVT w/OD,FWD,19XFC2F54JE028540
2018 Honda Civic EX,Honda,Black,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Crystal Black Pearl,Ivory,Automatic CVT,FWD,19XFC2F78JE022001
2018 Honda Civic LX,Honda,White,20940,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Taffeta White,Black,Automatic CVT,FWD,2HGFC4B55JH303839
2018 Honda Civic Sport Touring,Honda,Blue,29540,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue,Black,Automatic CVT,FWD,SHHFK7H98JU212615
2018 Honda Civic EX,Honda,Black,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,CVT w/OD,FWD,19XFC2F71JE020199
2018 Honda Civic LX,Honda,Red,20530,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Burgundy Night Pearl,Ivory,Automatic CVT,FWD,19XFC2F58JE018903
2018 Honda Civic EX,Honda,Gray,23875,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Polished Metal Metallic,Black,Automatic CVT,FWD,SHHFK7H57JU202803
2018 Honda Civic Si,Honda,Red,24990,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Rallye Red,Black,6-Speed Manual,FWD,2HGFC1E57JH703895
2018 Honda Civic EX-L w/Navi,Honda,Blue,26390,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Aegean Blue Metallic,Black,Automatic CVT,FWD,SHHFK7H7XJU209780
2018 Honda Civic LX,Honda,Blue,20530,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Cosmic Blue Metallic,,Automatic CVT,FWD,19XFC2F51JE024736
2018 Honda Civic EX-T,Honda,Silver,23290,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC1F36JE002143
2018 Honda Civic EX,Honda,Blue,22130,Gustman Honda,(920) 243-7345,1,25,,95,Blue,Black,Automatic CVT,FWD,19XFC2F76JE017444
2018 Honda Civic EX,Honda,Blue,22130,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,Cosmic Blue Metallic,Gray,Automatic CVT,FWD,19XFC2F72JE011267
2018 Honda Civic EX,Honda,Silver,22130,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F7XJE027393
2018 Honda Civic EX-T,Honda,Silver,23290,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,19XFC1F38JE002645
2018 Honda Civic EX-T,Honda,Gray,23290,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Modern Steel,Black,Automatic CVT,FWD,19XFC1F36JE002319
2018 Honda Civic EX,Honda,Other,23390,Rock County Honda,(608) 554-2881,4.9,365,,33,Whtie-Orchid,,continuously variable (cvt),Front Wheel Drive,2HGFC3B33JH352059
2018 Honda Civic LX,Honda,Silver,20530,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Silver,Black,Automatic CVT,FWD,19XFC2F50JE030009
2018 Honda Civic LX-P,Honda,Silver,21940,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Lunar Silver,Black / Gray,Automatic CVT,FWD,2HGFC4B06JH303028
2017 Honda Civic Si,Honda,Black,24775,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,6-Speed Manual,FWD,2HGFC3A52HH755057
2018 Honda Civic LX,Honda,Black,21530,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,CVT w/OD,FWD,19XFC2F62JE027976
2018 Honda Civic EX,Honda,Gray,22130,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Modern Steel Metallic,Black,Automatic CVT,FWD,19XFC2F71JE029341
2018 Honda Civic LX,Honda,Other,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Burgndy Ngt Prl,,CVT w/OD,FWD,19XFC2F52JE029217
2018 Honda Civic Si,Honda,White,24990,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,White Orchid,Black,6-Speed Manual,FWD,2HGFC3A55JH751042
2018 Honda Civic LX,Honda,Blue,20515,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Cosmic Blue,Gray,Automatic CVT,FWD,19XFC2F57JE000957
2018 Honda Civic Si,Honda,White,24990,McGrath Honda of St. Charles,(877) 221-4574,3.7,109,,97,White Orchid Pearl,Black,6-Speed Manual,FWD,2HGFC3A51JH751832
2018 Honda Civic Si,Honda,Black,24975,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,6-Speed Manual,FWD,2HGFC3A56JH750756
2018 Honda Civic EX,Honda,Silver,22130,Wilde Honda,(262) 226-8570,4.5,631,,60,Lunar Silv Met,,CVT w/OD,FWD,19XFC2F74JE025428
2018 Honda Civic LX,Honda,Black,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC2F55JE022553
2018 Honda Civic EX-L w/Navi,Honda,Blue,26390,Zimbrick at Fish Hatchery Road,(608) 338-1569,4.4,376,,2,Aegean Blue Metallic,Black,Automatic CVT,FWD,SHHFK7H72JU211474
2018 Honda Civic LX,Honda,White,20530,Wilde East Towne Honda,(608) 807-5370,4.9,2684,,7,Taffeta White,Ivory Seat Trim,continuously variable (cvt),Front Wheel Drive,19XFC2F57JE029553
2018 Honda Civic EX,Honda,Gray,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Modern Steel,Gray,Automatic CVT,FWD,19XFC2F71JE029291
2018 Honda Civic Touring,Honda,White,27590,Motor Werks - Barrington Auto Mall,(847) 829-0027,4.8,1625,,91,White Orchid Pearl,Black,CVT w/OD,FWD,19XFC1F98JE002469
2018 Honda Civic LX,Honda,Gray,20530,Pauly Honda,(847) 388-0359,4.8,423,,91,Modern Steel,Black,Automatic CVT,FWD,19XFC2F57JE006936
2018 Honda Civic Sport Touring,Honda,Silver,29540,Brian Bemis Imports,(779) 222-2609,3.8,25,,83,Lunar Silver Metallic,,Automatic CVT,FWD,SHHFK7H98JU214557
2017 Honda Civic Touring,Honda,Other,25190,International Honda,(920) 587-4138,3.6,46,,94,,,Automatic CVT,FWD,2HGFC3B9XHH351179
2018 Honda Civic LX,Honda,Gray,20530,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Modern Steel Metallic,Gray,Automatic CVT,FWD,19XFC2F58JE016956
2018 Honda Civic LX,Honda,Black,20515,Wilde Honda,(262) 226-8570,4.5,631,,60,Crystal Blk Prl,,CVT w/OD,FWD,19XFC2F53JE003273
2018 Honda Civic EX,Honda,Gray,22130,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Modern Steel Metallic,,Automatic CVT,FWD,19XFC2F7XJE024980
2018 Honda Civic LX,Honda,Blue,20515,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,CVT w/OD,FWD,19XFC2F53JE001667
2018 Honda Civic Sport,Honda,Silver,22540,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Lunar Silver Metallic,Black,6-Speed Manual,FWD,SHHFK7G41JU217113
2018 Honda Civic EX,Honda,White,25040,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,Automatic CVT,FWD,SHHFK7H61JU212204
2018 Honda Civic LX,Honda,Blue,20530,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Cosmic Blue,Gray,Automatic CVT,FWD,19XFC2F55JE010192
2018 Honda Civic Si,Honda,Blue,24990,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Aegean Blue Metallic,,6-Speed Manual,FWD,2HGFC3A51JH753726
2018 Honda Civic LX,Honda,Silver,20530,Gustman Honda,(920) 243-7345,1,25,,95,Silver,Black,Automatic CVT,FWD,19XFC2F5XJE019258
2018 Honda Civic EX,Honda,Black,22130,Russ Darrow Honda,(866) 495-8682,4.7,776,,69,Crystal Black Pearl,Black,Automatic CVT,FWD,19XFC2F73JE025243
2018 Honda Civic EX-L w/Navi,Honda,Black,26540,Gustman Honda,(920) 243-7345,1,25,,95,Black,Black,Automatic CVT,FWD,SHHFK7H72JU203780
2018 Honda Civic Sport,Honda,Silver,23340,Schlossmann Honda City,(888) 276-5849,4.3,43,,68,Lunar Silver,,Automatic CVT,FWD,SHHFK7H48JU213915
2018 Honda Civic EX,Honda,Blue,22130,Napleton Autowerks Loves Park,(815) 916-4212,4.9,365,,55,Aegean Blue Metallic,,Automatic CVT,FWD,19XFC2F70JE026995
2018 Honda Civic EX,Honda,Blue,22130,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Cosmic Blue,Gray,Automatic CVT,FWD,19XFC2F74JE012114
2017 Honda Civic EX-T,Honda,Red,23175,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Rallye Red,Black,Automatic CVT,FWD,2HGFC1F35HH653568
2018 Honda Civic EX-T,Honda,Blue,23290,Bergstrom Imports of Oshkosh,(877) 468-2919,3,740,,74,Aegean Blue,Black,Automatic CVT,FWD,19XFC1F30JE002445
2018 Honda Civic EX,Honda,Blue,22130,Pauly Honda,(847) 388-0359,4.8,423,,91,Aegean Blue,Black,Automatic CVT,FWD,19XFC2F7XJE028625
2018 Honda Civic EX,Honda,White,23890,Schaumburg Honda Automobiles,(888) 612-9956,4.7,1124,,97,Crystal,Black,Automatic CVT,FWD,SHHFK7H5XJU209681
2018 Honda Civic LX,Honda,Red,20925,Wilde Honda,(262) 226-8570,4.5,631,,60,Rallye Red,,CVT w/OD,FWD,2HGFC4B59JH300197
2018 Honda Civic EX,Honda,Silver,22115,ALL-STAR Honda,(414) 203-5419,4.4,172,,73,Lunar Silver Metallic,Black,Automatic CVT,FWD,19XFC2F72JE001287
2018 Honda Civic Sport,Honda,Other,22390,Wilde Honda,(262) 226-8570,4.5,631,,60,Pol Met Met,,6-Speed Manual w/OD,FWD,SHHFK7G44JU208888
2018 Honda Civic LX,Honda,Blue,20530,Wilde Honda,(262) 226-8570,4.5,631,,60,Aegean Blue Met,,CVT w/OD,FWD,19XFC2F58JE022790
2018 Honda Civic EX-L,Honda,Black,24790,Brilliance Honda in Crystal Lake,(888) 259-7080,4.7,943,,77,Crystal Black,Black,Automatic CVT,FWD,19XFC1F73JE002846
